u v w
1825211004 1668894086 79.968
1825211004 1825211042 392.931
1825211024 1540291686 10.381
1825211024 1825211000 338.761
1825211026 1540293426 11.513
1825211026 1825211159 385.728
1825211033 1825211004 268.076
1825211033 1540291584 10.195
1825211040 1540291572 11.735
1825211040 1825211067 313.262
1825211042 1540291590 8.171
1825211042 2129376024 309.381
1825211043 7899107395 10.254
1825211043 2129375873 209.201
1825211067 1731001976 10.906
1825211067 1825211189 210.551
1825211073 4417838966 15.658
1825211073 3990948854 212.271
1825211091 1540291597 8.87
1825211091 1825211181 342.3
1825211107 1540291667 332.204
1825211107 1825211109 174.181
1825211109 1540291656 335.839
1825211109 1825211111 142.672
1825211111 10218373746 176.998
1825211111 1825211024 228.118
1825211157 1540291571 326.974
1825211157 1825211026 14.802
1825211159 1825211107 228.48
1825211159 1540291560 330.452
1825211181 1825211043 282.758
1825211181 7899107390 195.321
1825211189 1825211157 172.902
1825211189 1803231409 367.486
1825211193 1730988614 464.911
1825218443 10218384457 431.121
1825218443 2279398129 14.657
1825218453 3133609913 175.109
1825218453 1668894226 290.587
1825218472 10218384458 7.556
1825223550 1769117952 557.665
1825301750 1913450342 12.326
1825733618 8248491081 240.244
1825733621 1825733645 19.136
1825733621 6191872247 229.88
1825733621 3102844562 649.613
1825733645 1792735342 437.422
1825733645 1825733677 329.58
1825733647 1825733754 9.217
1825733647 1792735339 340.653
1825733649 1825733710 435.852
1825733649 1825733683 56.764
1825733655 1792735359 435.636
1825733655 1792732495 74.515
1825733672 1792735361 375.785
1825733672 1825733752 57.17
1825733677 1825733655 240.731
1825733683 3102844571 312.135
1825733683 1792735351 21.019
1825733685 1792735344 222.025
1825733685 1825822943 206.328
1825733710 1792735345 293.903
1825733710 1825733752 375.587
1825733724 1792735374 327.853
1825733727 8248491080 597.35
1825733727 1825733724 11.976
1825733752 8248491082 54.936
1825733754 3102844577 19.282
1825733754 1825733768 494.88
1825733762 1825733685 106.583
1825733764 8248491079 83.263
1825733765 1825733645 329.756
1825733765 1792735348 436.13
1825733768 1792735345 437.046
1825733768 1825733649 296.092
1825733775 1825733618 13.535
1825733775 1825822948 287.786
1825822943 1825822946 358.013
1825822943 1825733647 316.974
1825822946 1792735344 304.205
1825822948 1792735362 12.552
1825822948 1792735369 373.747
1825822986 1825733764 252.465
1825822986 1792735376 1022.657
1825823016 3102844580 307.686
1825823016 3303545885 312.764
1825823029 1825733618 287.507
1825823029 1825822948 13.388
1831535705 1831535943 887.122
1831535705 1811817531 351.2
1831535753 1831535827 56.477
1831535753 1831536153 72.171
1831535770 1831535854 128.564
1831535770 1831535783 126.665
1831535783 3333683884 93.391
1831535783 1811817361 134.743
1831535811 1831535906 148.835
1831535811 3791360551 1624.545
1831535827 1768427360 3357.317
1831535870 2070941669 1169.998
1831535906 1831536153 178.473
1831536042 1831535783 138.195
1831536042 3627246865 54.034
1831536060 1831536042 126.815
1831536060 1831535770 142.993
1831536073 1831535870 327.445
1831536153 1831535827 54.439
1831552188 1559764594 81.082
1831552188 3333684400 601.739
1831552190 1831552195 249.022
1831552190 1831552191 81.084
1831552191 1559764594 353.671
1831552195 1831552188 272.715
1831552204 1831552208 210.34
1831552204 3592921735 388.417
1831552208 1831552191 1049.788
1831552209 1831552195 154.121
1831552209 3333684400 451.081
1831552211 3592921706 30.946
1831552211 1831552209 267.841
1831553813 1831553814 697.278
1831553813 1559777440 279.577
1831553814 1831553831 162.942
1831553820 1559777603 550.897
1831553820 1559777671 299.971
1836770727 2129375961 194.88
1836770727 3701498637 241.495
1842769777 8309038601 12.623
1842769777 1816871057 295.499
1842769842 8309038609 81.417
1842854227 8332677070 19.44
1842854227 10218414408 250.838
1845162126 1845162472 17.324
1845162126 1845162140 145.603
1845162132 1845163324 701.873
1845162254 1845162178 196.237
1845162254 1845163112 114.847
1845162297 1845162472 17.972
1845162297 1845162126 15.596
1845162472 1845162254 393.837
1845162589 2080070541 118.546
1845162589 6486133720 65.776
1845162628 1845162589 35.432
1845162687 1845163200 802.074
1845162817 1767507211 883.558
1845162817 1767507307 395.479
1845162902 1845162817 120.593
1845162942 1845163211 559.363
1845162942 1845162297 220.488
1845163003 1845162132 9.641
1845163003 1767501230 258.861
1845163144 5368110637 12.743
1845163144 7237147667 1025.813
1845163186 1811861880 35.038
1845163186 1811817101 228.201
1845163200 1845162247 1657.067
1845163235 1767501230 1544.231
1845163235 1845162942 357.166
1845163245 2079982286 399.334
1845163245 5372887187 171.659
1845163324 1812985276 242.014
1845163365 5368110632 51.063
1845181593 5411832058 1130.284
1845181597 6286505803 160.109
1845181597 2070951777 83.898
1845181605 1845181597 82.326
1845181634 4031517190 450.635
1845181636 1845181896 548.861
1845181636 5367939472 214.24
1845181667 1845181816 33.986
1845181667 1845181672 224.072
1845181672 1845181855 678.464
1845181680 1845181784 130.385
1845181680 3151085881 206.503
1845181755 5367939461 211.533
1845181780 1845181756 111.07
1845181780 6227261427 511.23
1845181780 3154118741 322.691
1845181784 3126263379 92.046
1845181784 2070951736 316.24
1845181789 1845181955 463.002
1845181798 4035870490 33.854
1845181798 1845181635 25.19
1845181812 1845181827 83.556
1845181816 1845181672 378.675
1845181816 1845181878 576.514
1845181826 1845181812 248.403
1845181826 1845181593 310.49
1845181827 5367939494 135.922
1845181827 1845181896 258.663
1845181854 1845181755 395.633
1845181855 1845181866 22.946
1845181855 2070959437 2919.377
1845181863 5367939462 272.629
1845181866 5367939507 987.16
1845181866 1845181826 904.903
1845181878 1845181667 551.871
1845181896 1845181593 307.136
1845181896 5367939472 887.773
1845181955 1845181770 1383.508
1845181955 3141297921 216.309
1845181955 1845181798 216.029
1897346870 1897346938 1002.389
1897346870 1774409894 116.109
1897346875 5367705546 1605.544
1897346904 3396756602 75.673
1897346904 3396639002 45.136
1897346908 1897346870 29.635
1897346908 1897346977 956.915
1897346913 3396748619 161.066
1897346919 3396748625 112.847
1897346919 2087691396 1227.845
1897346933 4370791250 14.319
1897346933 1898157587 1757.907
1897346938 1897346875 1118.28
1897346960 1774409801 61.631
1897346975 1897346875 607.132
1897346975 1897346960 883.61
1897346976 4605139310 1161.646
1897346990 1898157523 2046.979
1897346990 1898157485 2901.4
1897347007 1897346976 292.355
1897347011 1897346904 107.86
1897347019 4370791242 21.004
1897347019 1897346990 78.755
1898157479 1898157586 452.432
1898157485 1898157586 93.578
1898157509 1898157587 67.367
1898157509 4605139325 677.496
1898157515 1898157509 3376.54
1898157515 5368194557 249.788
1898157521 1898157479 101.181
1898157521 1898157485 317.191
1898157523 1898157479 4138.612
1898157586 1900240097 4983.026
1898157587 1898157523 1334.024
1900262979 1900263044 490.53
1900262979 1900263038 61.32
1900263013 1900262979 282.142
1900263013 1773478979 524.666
1900263038 5367847832 220.84
1900263038 5367847832 1006.451
1900263044 1900262989 136.974
1900263044 1773478979 333.541
1900271596 1773478736 82.335
1900271596 3154081766 143.353
1900271597 3154065027 349.676
1900271599 3154081559 27.316
1900271599 4213584794 85.32
1904925967 1904926046 217.981
1904925967 5368017674 197.688
1904926002 1904926046 869.024
1904926030 1904966131 64.823
1904926046 5368017671 251.725
1904926085 1904926030 96.069
1904926085 1904926082 85.936
1904966130 1811843228 134.749
1904966131 1904966356 152.635
1904966138 1811843075 318.461
1904966138 1904966131 273.667
1904966139 1559764495 121.516
1904966139 1904966396 89.651
1904966144 3154110910 883.147
1904966168 1539971114 763.143
1904966168 1904966344 3477.03
1904966356 1811843075 214.004
1904966390 1904966130 405.496
1904966390 1904966356 291.521
1904966396 1904966138 211.991
1904966396 1811843054 545.399
1904966437 1904966168 21.771
1904966441 1904966350 1820.246
1904966441 7643104603 70.349
1904966482 1539971114 7.659
1904966482 3154110905 672.379
1904966483 1904966441 27.943
1904966483 5368324365 211.388
1913450185 1913450201 20.935
1913450185 1913450348 649.652
1913450201 1913450339 72.581
1913450201 1913450251 109.73
1913450203 3129496323 381.352
1913450211 1913450251 208.32
1913450211 1913450203 63.873
1913450251 1913450203 332.322
1913450260 1913450185 108.763
1913450311 1913450185 179.707
1913450311 1913450338 20.663
1913450320 3741221697 167.541
1913450320 623882170 1142.056
1913450338 1913450201 183.199
1913450338 1913450211 114.185
1913450342 6179983621 6.858
1913450348 1913450342 1345.083
1913648103 1913648134 347.19
1913648134 5367940008 650.101
1913648139 1913648233 2543.191
1913648139 2296552365 182.438
1913648180 1913648139 1081.613
1913648203 1913648180 959.861
1913648211 1913648244 488.516
1913648211 1913648203 123.197
1913648233 1913648211 441.734
1986290509 1986290513 1260.154
1986290511 5433628824 360.773
1986290513 1809810036 240.116
1986294048 5370795538 913.384
1986294061 10006883786 370.687
1986294068 7653256833 61.327
1986294068 2858738313 36.614
1986294081 1986294068 14.381
1986294081 7642035050 289.325
2013023659 2013023714 227.919
2013023672 1668894231 288.093
2013023672 2013023740 39.509
2013023680 3811406759 50.683
2013023680 3424493105 264.624
2013023689 1769117952 582.287
2013023714 2013023740 633.578
2013023714 3942827557 256.162
2013023720 2013023753 240.833
2013023720 1823361192 212.815
2013023750 1529015964 102.871
2013053744 3993371421 690.645
2013053744 6192068672 86.628
2013053752 2013053744 133.006
2013053752 6192068999 593.036
2013071651 1792977503 151.285
2013071656 3811406758 113.826
2013071656 2013071651 93.403
2013074338 1540303503 400.667
2013074350 1823335079 594.7
2013082504 1823361281 389.417
2013082504 4221877590 312.153
2013082519 2013082549 409.972
2013082534 1792969406 1417.327
2013082534 8147149236 210.007
2013082548 3811406857 150.941
2013082548 3811406858 213.282
2013082549 5743300056 64.982
2013082551 2013082519 25.836
2013089294 2013089275 110.65
2013089294 5521979621 82.244
2013089311 1823361232 2039.053
2013105718 2013105733 1419.893
2013105718 2013105664 142.608
2013105733 2013105708 142.051
2013105758 2013105718 230.663
2013105758 8088690468 157.355
2020405059 1792727982 314.087
2020405107 1792727966 302.126
2020405107 2020405148 290.05
2020405148 2020405236 288.403
2020405148 5221158262 286.294
2020405182 3039432523 59.748
2020405182 8442967897 27.698
2020405228 2020405107 286.997
2020405228 5221152913 302.608
2020405232 2020405107 304.681
2020405236 2020405228 289.543
2020405236 1792732580 293.757
2023656279 1811817517 592.446
2038087631 1836771861 29.625
2038087631 2038087682 77.394
2038087641 2038087692 57.46
2038087647 7887751551 146.617
2038087650 1792969242 42.171
2038087650 2038087664 175.679
2038087652 1668893821 85.108
2038087652 2038087682 61.04
2038087662 2038087666 115.419
2038087662 2038087650 121.625
2038087666 2038087687 233.11
2038087682 2038087699 132.464
2038087684 2038087692 150.461
2038087684 2038087631 10.627
2038087687 2038087699 59.195
2038087687 3701520387 178.112
2038087691 2038087666 103.035
2038087691 2038087662 378.901
2038087692 2038087691 84.369
2038087699 2038087684 44.703
2038155669 7829693921 307.342
2038155669 2038155900 87.097
2038155817 7829693921 134.914
2038155817 2038155720 376.828
2038156000 2038156101 436.239
2038156000 3097506241 739.351
2038156059 7829693924 161.357
2038156101 2038156059 1648.394
2070902201 1668894217 222.662
2070904953 1540291666 307.567
2070904953 3701498123 313.546
2070905011 2070904953 339.22
2070905011 3701520393 48.047
2070933577 10121637993 393.478
2070933594 1812970829 1282.53
2070933596 2080491815 29.62
2070933596 2080491821 56.301
2070933609 2079329601 3626.011
2070933609 2070933594 1458.828
2070933713 2079329601 3596.438
2070933713 2070933609 92.808
2070941661 1559764474 24.883
2070941661 6123256215 238.161
2070941669 2070941733 317.65
2070941685 7643104605 293.483
2070941695 1559764595 18.011
2070941695 2070941712 545.882
2070941698 2080491800 171.315
2070941698 7237147598 117.703
2070941703 2075523641 469.688
2070941703 3029810091 558.926
2070941705 1811817691 23.918
2070941705 5368324232 301.74
2070941708 1831535870 440.049
2070941712 1794222265 16.579
2070941712 2070941708 805.025
2070941726 2079329873 200.712
2070941726 1812970799 610.355
2070941733 2070941669 997.306
2070941733 1794222839 2062.299
2070941743 2070941726 2150.998
2070944910 1986294048 37.135
2070944910 10121637990 119.101
2070947014 4035001973 9.79
2070947027 10121637993 88.137
2070947030 3398441791 10.51
2070947035 3154108989 81.861
2070947035 5480741454 193.33
2070947051 7238867166 104.698
2070947051 2070947092 94.1
2070947073 2070947027 348.741
2070947081 5480741462 28.594
2070947081 2070947030 24.509
2070947086 4029824430 44.169
2070947086 2070951700 245.981
2070947092 2070947014 991.755
2070951680 3216460551 41.83
2070951680 3216503215 181.65
2070951681 1600590336 99.339
2070951681 3216460538 51.56
2070951684 5538061605 48.383
2070951684 5538061604 130.951
2070951690 1845181780 82.398
2070951690 2070951785 64.651
2070951691 3154108993 55.57
2070951691 2070951815 128.692
2070951693 6286505799 159.799
2070951693 3126263384 47.918
2070951700 2070947035 13.82
2070951700 5370795206 114.029
2070951702 3126263396 44.129
2070951704 2070947086 58.136
2070951723 2070951680 34.828
2070951723 3216460543 159.177
2070951725 2070951769 132.003
2070951736 3126263375 62.063
2070951736 3126263366 219.005
2070951740 5543186616 162.045
2070951740 3151085883 313.038
2070951744 2070951780 29.743
2070951746 5367878539 57.336
2070951746 5367878546 251.521
2070951758 4605066020 117.312
2070951758 1600591760 196.816
2070951768 6286505802 23.34
2070951768 3421755019 228.219
2070951769 2070951811 188.235
2070951769 3216503211 173.187
2070951770 2070951723 15.36
2070951771 2070951725 130.037
2070951771 2070951758 190.664
2070951774 6286505809 196.924
2070951776 2070951815 158.499
2070951776 2070951702 137.231
2070951777 5538061620 158.053
2070951780 2070951746 86.299
2070951780 6227261427 26.007
2070951786 1600590290 96.867
2070951786 2070951806 159.433
2070951788 847909350 102.823
2070951797 3151085882 39.809
2070951801 2070951693 66.967
2070951801 1600590299 476.966
2070951806 1600590328 86.737
2070951806 2070951828 315.602
2070951811 1600591784 84.389
2070951815 3421755019 132.874
2070951815 2070951768 212.27
2070951828 6286505794 201.241
2070951828 2070951801 360.896
2070951832 5543186612 84.216
2070951832 2070951776 287.471
2070951834 2070951702 15.868
2070951834 5536420668 583.8
2070959272 2080116306 17.839
2070959272 3389266158 398.914
2070959290 1784556813 708.149
2070959290 1784553823 780.154
2070959310 2070959290 1056.329
2070959310 1784553827 650.702
2070959338 4716832907 24.751
2070959338 5410255974 175.992
2070959348 2080116439 1386.173
2070959348 2070959272 423.94
2070959354 1784546807 16.856
2070959354 2070959310 508.433
2070959427 4193278700 4598.338
2070959427 847909709 1387.587
2070959437 2087718058 9.96
2070959437 2087718054 477.248
2072385595 1812994837 62.176
2072385595 3625389664 980.795
2072385697 1812994857 65.929
2072385697 2072385595 201.282
2075453124 3029810091 17.14
2075453124 1559764405 565.712
2075453126 3029810095 60.311
2075453126 3029810092 20.344
2075544536 2075544546 1502.15
